Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;26-й тур;Удинезе;Сассуоло;2;0;Матч завершен 6 марта 2021;1хСтавка;2.24;3.63;3.24;1.76;2.18;Winline;2.33;3.16;3.24;1.67;2.19;Fonbet;2.25;3.30;3.30;1.75;2.08;Серия А 2020-2021;06.11.20;Сассуоло;Удинезе;0;0;Серия А 2019-2020;02.08.20;Сассуоло;Удинезе;0;1;Серия А 2019-2020;12.01.20;Удинезе;Сассуоло;3;0;Серия А 2018-2019;20.04.19;Удинезе;Сассуоло;1;1;Серия А 2018-2019;02.12.18;Сассуоло;Удинезе;0;0;03.03.21;Милан;Удинезе;1;1;28.02.21;Удинезе;Фиорентина;1;0;21.02.21;Парма;Удинезе;2;2;14.02.21;Рома;Удинезе;3;0;07.02.21;Удинезе;Верона;2;0;31.01.21;Специя;Удинезе;0;1;23.01.21;Удинезе;Интер;0;0;03.03.21;Сассуоло;Наполи;3;3;20.02.21;Сассуоло;Болонья;1;1;14.02.21;Кротоне;Сассуоло;1;2;06.02.21;Сассуоло;Специя;1;2;31.01.21;Кальяри;Сассуоло;1;1;24.01.21;Лацио;Сассуоло;2;1;17.01.21;Сассуоло;Парма;1;1;Удинезе;11;;25;7;8;10;27;34;38;36;31;29;28;27;26;Сассуоло;9;;24;9;9;6;40;37;44;43;38;36;31;29;28
2020-2021;26-й тур;Специя;Беневенто;1;1;Матч завершен 6 марта 2021;1хСтавка;2.24;3.47;3.37;1.92 ;1.98;Winline;2.23;3.32;3.28;1.81;1.99;Fonbet;2.10;3.45;3.50;1.80;2.00;Серия А 2020-2021;07.11.20;Беневенто;Специя;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02.03.21;Ювентус;Специя;3;0;27.02.21;Специя;Парма;2;2;19.02.21;Фиорентина;Специя;3;0;13.02.21;Специя;Милан;2;0;06.02.21;Сассуоло;Специя;1;2;31.01.21;Специя;Удинезе;0;1;23.01.21;Рома;Специя;4;3;03.03.21;Беневенто;Верона;0;3;28.02.21;Наполи;Беневенто;2;0;21.02.21;Беневенто;Рома;0;0;12.02.21;Болонья;Беневенто;1;1;07.02.21;Беневенто;Сампдория;1;1;30.01.21;Интер;Беневенто;4;0;22.01.21;Беневенто;Торино;2;2;Специя;15;;25;6;7;12;32;46;28;27;25;25;25;21;20;Беневенто;16;;25;6;7;12;25;47;27;0;0;25;21;20;15
2020-2021;25-й тур;Парма;Интер;1;2;Матч завершен 4 марта 2021;1хСтавка;12.50;6.79;1.24;2.72;1.49;Winline;10.00;6.04;1.28;2.54;1.51;Fonbet;11.00;6.00;1.27;2.45;1.55;Серия А 2020-2021;31.10.20;Интер;Парма;2;2;Серия А 2019-2020;28.06.20;Парма;Интер;1;2;Серия А 2019-2020;26.10.19;Интер;Парма;2;2;Серия А 2018-2019;09.02.19;Парма;Интер;0;1;Серия А 2018-2019;15.09.18;Интер;Парма;0;1;27.02.21;Специя;Парма;2;2;21.02.21;Парма;Удинезе;2;2;15.02.21;Верона;Парма;2;1;07.02.21;Парма;Болонья;0;3;31.01.21;Наполи;Парма;2;0;24.01.21;Парма;Сампдория;0;2;17.01.21;Сассуоло;Парма;1;1;28.02.21;Интер;Дженоа;3;0;21.02.21;Милан;Интер;0;3;14.02.21;Интер;Лацио;3;1;05.02.21;Фиорентина;Интер;0;2;30.01.21;Интер;Беневенто;4;0;23.01.21;Удинезе;Интер;0;0;17.01.21;Интер;Ювентус;2;0;Парма;19;Вылет в Серию B;24;2;9;13;19;47;25;21;20;15;12;0;0;Интер;1;Лига Чемпионов;24;17;5;2;60;24;0;0;0;56;53;49;49
2020-2021;25-й тур;Аталанта;Кротоне;5;1;Матч завершен 3 марта 2021;1хСтавка;1.14;9.53;21.00;3.26;1.36;Winline;1.13;8.29;19.00;2.91 ;1.39;Fonbet;1.16;7.80;17.00;—;—;Серия А 2020-2021;31.10.20;Кротоне;Аталанта;1;2;Серия А 2017-2018;10.02.18;Кротоне;Аталанта;1;1;Серия А 2017-2018;20.09.17;Аталанта;Кротоне;5;1;Серия А 2016-2017;18.02.17;Аталанта;Кротоне;1;0;Серия А 2016-2017;26.09.16;Кротоне;Аталанта;1;3;28.02.21;Сампдория;Аталанта;0;2;21.02.21;Аталанта;Наполи;4;2;14.02.21;Кальяри;Аталанта;0;1;06.02.21;Аталанта;Торино;3;3;31.01.21;Аталанта;Лацио;1;3;23.01.21;Милан;Аталанта;0;3;20.01.21;Удинезе;Аталанта;1;1;28.02.21;Кротоне;Кальяри;0;2;22.02.21;Ювентус;Кротоне;3;0;14.02.21;Кротоне;Сассуоло;1;2;07.02.21;Милан;Кротоне;4;0;31.01.21;Кротоне;Дженоа;0;3;23.01.21;Фиорентина;Кротоне;2;1;17.01.21;Кротоне;Беневенто;4;1;Аталанта;4;Лига Чемпионов;24;13;7;4;55;31;56;52;49;46;44;44;43;Кротоне;20;Вылет в Серию B;24;3;3;18;23;57;20;18;15;12;0;0;0
2020-2021;25-й тур;Беневенто;Верона;0;3;Матч завершен 3 марта 2021;1хСтавка;3.26;3.36;2.34;1.80;2.12;Winline;3.32;3.27;2.23;1.80;2.01;Fonbet;3.20;3.20;2.35;1.85;1.95;Серия А 2020-2021;02.11.20;Верона;Беневенто;3;1;Серия А 2017-2018;04.04.18;Беневенто;Верона;3;0;Серия А 2017-2018;16.10.17;Верона;Беневенто;1;0;0;0;0;0;0;0;0;0;0;0;0;0;28.02.21;Наполи;Беневенто;2;0;21.02.21;Беневенто;Рома;0;0;12.02.21;Болонья;Беневенто;1;1;07.02.21;Беневенто;Сампдория;1;1;30.01.21;Интер;Беневенто;4;0;22.01.21;Беневенто;Торино;2;2;17.01.21;Кротоне;Беневенто;4;1;27.02.21;Верона;Ювентус;1;1;20.02.21;Дженоа;Верона;2;2;15.02.21;Верона;Парма;2;1;07.02.21;Удинезе;Верона;2;0;31.01.21;Рома;Верона;3;1;24.01.21;Верона;Наполи;3;1;16.01.21;Болонья;Верона;1;0;Беневенто;15;;24;6;7;11;25;44;28;26;25;25;25;20;18;Верона;9;;24;9;8;7;31;27;44;43;36;35;30;28;28
2020-2021;25-й тур;Дженоа;Сампдория;1;1;Матч завершен 3 марта 2021;1хСтавка;3.08;3.19;2.58;1.78;2.15;Winline;3.07;3.13;2.44;1.72;2.11;Fonbet;3.00;3.10;2.55;1.73;2.10;Кубок Италии 2020-2021;26.11.20;Сампдория;Дженоа;1;3;Серия А 2020-2021;01.11.20;Сампдория;Дженоа;1;1;Серия А 2019-2020;22.07.20;Сампдория;Дженоа;1;2;Серия А 2019-2020;14.12.19;Дженоа;Сампдория;0;1;Серия А 2018-2019;14.04.19;Сампдория;Дженоа;2;0;28.02.21;Интер;Дженоа;3;0;20.02.21;Дженоа;Верона;2;2;13.02.21;Торино;Дженоа;0;0;06.02.21;Дженоа;Наполи;2;1;31.01.21;Кротоне;Дженоа;0;3;24.01.21;Дженоа;Кальяри;1;0;17.01.21;Аталанта;Дженоа;0;0;28.02.21;Сампдория;Аталанта;0;2;20.02.21;Лацио;Сампдория;1;0;14.02.21;Сампдория;Фиорентина;2;1;07.02.21;Беневенто;Сампдория;1;1;30.01.21;Сампдория;Ювентус;0;2;24.01.21;Парма;Сампдория;0;2;16.01.21;Сампдория;Удинезе;2;1;Дженоа;13;;24;6;8;10;26;36;30;28;28;26;25;25;25;Сампдория;10;;24;9;3;12;33;36;43;36;35;30;28;28;26
2020-2021;25-й тур;Кальяри;Болонья;1;0;Матч завершен 3 марта 2021;1хСтавка;2.65;3.37;2.80;1.91;1.99;Winline;2.59;3.26;2.77;1.96;1.84;Fonbet;2.70;3.22;2.70;1.95;1.85;Серия А 2020-2021;31.10.20;Болонья;Кальяри;3;2;Серия А 2019-2020;01.07.20;Болонья;Кальяри;1;1;Серия А 2019-2020;30.10.19;Кальяри;Болонья;3;2;Серия А 2018-2019;10.03.19;Болонья;Кальяри;2;0;Серия А 2018-2019;06.10.18;Кальяри;Болонья;2;0;28.02.21;Кротоне;Кальяри;0;2;19.02.21;Кальяри;Торино;0;1;14.02.21;Кальяри;Аталанта;0;1;07.02.21;Лацио;Кальяри;1;0;31.01.21;Кальяри;Сассуоло;1;1;24.01.21;Дженоа;Кальяри;1;0;18.01.21;Кальяри;Милан;0;2;27.02.21;Болонья;Лацио;2;0;20.02.21;Сассуоло;Болонья;1;1;12.02.21;Болонья;Беневенто;1;1;07.02.21;Парма;Болонья;0;3;30.01.21;Болонья;Милан;1;2;24.01.21;Ювентус;Болонья;2;0;16.01.21;Болонья;Верона;1;0;Кальяри;18;Вылет в Серию B;24;4;6;14;26;41;25;25;20;18;15;12;0;Болонья;11;;24;7;7;10;32;37;36;35;30;28;0;26;25
2020-2021;25-й тур;Милан;Удинезе;1;1;Матч завершен 3 марта 2021;1хСтавка;1.74;3.59;5.57;1.85;2.06;Winline;1.80;3.54;4.86;1.73;2.14;Fonbet;1.80;3.40;5.00;1.75 ;2.08;Серия А 2020-2021;01.11.20;Удинезе;Милан;1;2;Серия А 2019-2020;19.01.20;Милан;Удинезе;3;2;Серия А 2019-2020;25.08.19;Удинезе;Милан;1;0;Серия А 2018-2019;02.04.19;Милан;Удинезе;1;1;Серия А 2018-2019;04.11.18;Удинезе;Милан;0;1;28.02.21;Рома;Милан;1;2;21.02.21;Милан;Интер;0;3;13.02.21;Специя;Милан;2;0;07.02.21;Милан;Кротоне;4;0;30.01.21;Болонья;Милан;1;2;23.01.21;Милан;Аталанта;0;3;18.01.21;Кальяри;Милан;0;2;28.02.21;Удинезе;Фиорентина;1;0;21.02.21;Парма;Удинезе;2;2;14.02.21;Рома;Удинезе;3;0;07.02.21;Удинезе;Верона;2;0;31.01.21;Специя;Удинезе;0;1;23.01.21;Удинезе;Интер;0;0;20.01.21;Удинезе;Аталанта;1;1;Милан;2;Лига Чемпионов;24;16;4;4;47;29;0;0;56;52;49;46;44;Удинезе;12;;24;7;7;10;26;33;35;30;0;28;26;25;25
2020-2021;25-й тур;Фиорентина;Рома;1;2;Матч завершен 3 марта 2021;1хСтавка;4.35;3.69;1.89;2.17;1.77;Winline;3.93;3.60;1.95;2.04;1.80;Fonbet;4.00;3.50;1.95;1.95;1.85;Серия А 2020-2021;01.11.20;Рома;Фиорентина;2;0;Серия А 2019-2020;26.07.20;Рома;Фиорентина;2;1;Серия А 2019-2020;20.12.19;Фиорентина;Рома;1;4;Серия А 2018-2019;03.04.19;Рома;Фиорентина;2;2;Серия А 2018-2019;03.11.18;Фиорентина;Рома;1;1;28.02.21;Удинезе;Фиорентина;1;0;19.02.21;Фиорентина;Специя;3;0;14.02.21;Сампдория;Фиорентина;2;1;05.02.21;Фиорентина;Интер;0;2;29.01.21;Торино;Фиорентина;1;1;23.01.21;Фиорентина;Кротоне;2;1;17.01.21;Наполи;Фиорентина;6;0;28.02.21;Рома;Милан;1;2;21.02.21;Беневенто;Рома;0;0;14.02.21;Рома;Удинезе;3;0;06.02.21;Ювентус;Рома;2;0;31.01.21;Рома;Верона;3;1;23.01.21;Рома;Специя;4;3;15.01.21;Лацио;Рома;3;0;Фиорентина;14;;24;6;7;11;25;36;28;28;26;25;25;25;20;Рома;6;Лига Европы;24;13;5;6;48;37;49;46;0;44;43;36;35
2020-2021;25-й тур;Сассуоло;Наполи;3;3;Матч завершен 3 марта 2021;1хСтавка;3.77;3.69;2.02;2.28;1.66;Winline;3.34;3.60;2.14;2.18;1.71;Fonbet;3.55;3.55;2.05;2.15;1.70;Серия А 2020-2021;01.11.20;Наполи;Сассуоло;0;2;Серия А 2019-2020;25.07.20;Наполи;Сассуоло;2;0;Серия А 2019-2020;22.12.19;Сассуоло;Наполи;1;2;Серия А 2018-2019;10.03.19;Сассуоло;Наполи;1;1;Серия А 2018-2019;07.10.18;Наполи;Сассуоло;2;0;20.02.21;Сассуоло;Болонья;1;1;14.02.21;Кротоне;Сассуоло;1;2;06.02.21;Сассуоло;Специя;1;2;31.01.21;Кальяри;Сассуоло;1;1;24.01.21;Лацио;Сассуоло;2;1;17.01.21;Сассуоло;Парма;1;1;10.01.21;Ювентус;Сассуоло;3;1;28.02.21;Наполи;Беневенто;2;0;21.02.21;Аталанта;Наполи;4;2;13.02.21;Наполи;Ювентус;1;0;06.02.21;Дженоа;Наполи;2;1;31.01.21;Наполи;Парма;2;0;24.01.21;Верона;Наполи;3;1;17.01.21;Наполи;Фиорентина;6;0;Сассуоло;8;;23;9;8;6;37;34;44;43;43;35;35;30;28;Наполи;6;Лига Европы;23;14;1;8;49;25;49;46;44;43;0;35;35
2020-2021;25-й тур;Ювентус;Специя;3;0;Матч завершен 2 марта 2021;1хСтавка;1.27;6.00;12.50;2.50;1.56;Winline;1.28;6.30;10.00;2.37;1.60;Fonbet;1.27;6.00;11.50;—;—;Серия А 2020-2021;01.11.20;Специя;Ювентус;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.02.21;Верона;Ювентус;1;1;22.02.21;Ювентус;Кротоне;3;0;13.02.21;Наполи;Ювентус;1;0;06.02.21;Ювентус;Рома;2;0;30.01.21;Сампдория;Ювентус;0;2;24.01.21;Ювентус;Болонья;2;0;17.01.21;Интер;Ювентус;2;0;27.02.21;Специя;Парма;2;2;19.02.21;Фиорентина;Специя;3;0;13.02.21;Специя;Милан;2;0;06.02.21;Сассуоло;Специя;1;2;31.01.21;Специя;Удинезе;0;1;23.01.21;Рома;Специя;4;3;16.01.21;Торино;Специя;0;0;Ювентус;3;Лига Чемпионов;23;13;7;3;45;20;0;56;52;46;46;44;43;Специя;14;;24;6;7;11;32;43;28;28;26;25;0;0;20
2020-2021;24-й тур;Рома;Милан;1;2;Матч завершен 28 февраля 2021;1хСтавка;2.25;3.92;3.01;2.30;1.65;Winline;2.34;3.58;3.04;2.42;1.58;Fonbet;2.35;3.60;3.10;2.35;1.60;Серия А 2020-2021;26.10.20;Милан;Рома;3;3;Серия А 2019-2020;28.06.20;Милан;Рома;2;0;Серия А 2019-2020;27.10.19;Рома;Милан;2;1;Серия А 2018-2019;03.02.19;Рома;Милан;1;1;Серия А 2018-2019;31.08.18;Милан;Рома;2;1;21.02.21;Беневенто;Рома;0;0;14.02.21;Рома;Удинезе;3;0;06.02.21;Ювентус;Рома;2;0;31.01.21;Рома;Верона;3;1;23.01.21;Рома;Специя;4;3;15.01.21;Лацио;Рома;3;0;10.01.21;Рома;Интер;2;2;21.02.21;Милан;Интер;0;3;13.02.21;Специя;Милан;2;0;07.02.21;Милан;Кротоне;4;0;30.01.21;Болонья;Милан;1;2;23.01.21;Милан;Аталанта;0;3;18.01.21;Кальяри;Милан;0;2;09.01.21;Милан;Торино;2;0;Рома;5;Лига Европы;23;13;5;5;47;35;49;46;46;44;43;43;35;Милан;2;Лига Чемпионов;23;15;4;4;45;28;0;0;56;49;46;46;44
2020-2021;24-й тур;Наполи;Беневенто;2;0;Матч завершен 28 февраля 2021;1хСтавка;1.37;5.35;9.10;2.30;1.69;Winline;1.36;5.17;8.50;2.26; 1.66;Fonbet;1.40;4.80;7.80;2.30;1.62;Серия А 2020-2021;25.10.20;Беневенто;Наполи;1;2;Серия А 2017-2018;04.02.18;Беневенто;Наполи;0;2;Серия А 2017-2018;17.09.17;Наполи;Беневенто;6;0;0;0;0;0;0;0;0;0;0;0;0;0;21.02.21;Аталанта;Наполи;4;2;13.02.21;Наполи;Ювентус;1;0;06.02.21;Дженоа;Наполи;2;1;31.01.21;Наполи;Парма;2;0;24.01.21;Верона;Наполи;3;1;17.01.21;Наполи;Фиорентина;6;0;10.01.21;Удинезе;Наполи;1;2;21.02.21;Беневенто;Рома;0;0;12.02.21;Болонья;Беневенто;1;1;07.02.21;Беневенто;Сампдория;1;1;30.01.21;Интер;Беневенто;4;0;22.01.21;Беневенто;Торино;2;2;17.01.21;Кротоне;Беневенто;4;1;09.01.21;Беневенто;Аталанта;1;4;Наполи;7;Лига конференций;22;13;1;8;47;25;46;44;43;40;35;35;30;Беневенто;14;;23;6;7;10;25;42;28;28;26;25;0;0;20
2020-2021;24-й тур;Интер;Дженоа;3;0;Матч завершен 28 февраля 2021;1хСтавка;1.18;7.66;20.00;2.72;1.49;Winline;1.19;7.04;15.00;2.50;1.52;Fonbet;1.20;6.50;15.50;—;—;Серия А 2020-2021;24.10.20;Дженоа;Интер;0;2;Серия А 2019-2020;25.07.20;Дженоа;Интер;0;3;Серия А 2019-2020;21.12.19;Интер;Дженоа;4;0;Серия А 2018-2019;03.04.19;Дженоа;Интер;0;4;Серия А 2018-2019;03.11.18;Интер;Дженоа;5;0;21.02.21;Милан;Интер;0;3;14.02.21;Интер;Лацио;3;1;05.02.21;Фиорентина;Интер;0;2;30.01.21;Интер;Беневенто;4;0;23.01.21;Удинезе;Интер;0;0;17.01.21;Интер;Ювентус;2;0;10.01.21;Рома;Интер;2;2;20.02.21;Дженоа;Верона;2;2;13.02.21;Торино;Дженоа;0;0;06.02.21;Дженоа;Наполи;2;1;31.01.21;Кротоне;Дженоа;0;3;24.01.21;Дженоа;Кальяри;1;0;17.01.21;Аталанта;Дженоа;0;0;09.01.21;Дженоа;Болонья;2;0;Интер;1;Лига Чемпионов;23;16;5;2;57;24;0;0;0;53;49;46;46;Дженоа;12;;23;6;8;9;26;33;35;30;28;26;25;25;25
2020-2021;24-й тур;Кротоне;Кальяри;0;2;Матч завершен 28 февраля 2021;1хСтавка;3.31;3.67;2.19;1.91;1.99;Winline;3.38;3.48;2.12;1.99;1.81;Fonbet;3.30;3.40;2.20;1.95;1.85;Серия А 2020-2021;25.10.20;Кальяри;Кротоне;4;2;Серия А 2017-2018;28.01.18;Кротоне;Кальяри;1;1;Серия А 2017-2018;10.09.17;Кальяри;Кротоне;1;0;Серия А 2016-2017;26.02.17;Кротоне;Кальяри;1;2;Серия А 2016-2017;02.10.16;Кальяри;Кротоне;2;1;22.02.21;Ювентус;Кротоне;3;0;14.02.21;Кротоне;Сассуоло;1;2;07.02.21;Милан;Кротоне;4;0;31.01.21;Кротоне;Дженоа;0;3;23.01.21;Фиорентина;Кротоне;2;1;17.01.21;Кротоне;Беневенто;4;1;10.01.21;Верона;Кротоне;2;1;19.02.21;Кальяри;Торино;0;1;14.02.21;Кальяри;Аталанта;0;1;07.02.21;Лацио;Кальяри;1;0;31.01.21;Кальяри;Сассуоло;1;1;24.01.21;Дженоа;Кальяри;1;0;18.01.21;Кальяри;Милан;0;2;10.01.21;Фиорентина;Кальяри;1;0;Кротоне;20;Вылет в Серию B;23;3;3;17;23;55;20;15;15;12;0;0;0;Кальяри;18;Вылет в Серию B;23;3;6;14;24;41;25;25;20;15;0;12;0
2020-2021;24-й тур;Удинезе;Фиорентина;1;0;Матч завершен 28 февраля 2021;1хСтавка;2.81;3.07;2.86;1.62;2.37;Winline;2.72;2.98;2.84;1.59;2.29;Fonbet;2.50;3.05;3.10;1.67; 2.20;Кубок Италии 2020-2021;25.11.20;Удинезе;Фиорентина;0;0;Серия А 2020-2021;25.10.20;Фиорентина;Удинезе;3;2;Серия А 2019-2020;08.03.20;Удинезе;Фиорентина;0;0;Серия А 2019-2020;06.10.19;Фиорентина;Удинезе;1;0;Серия А 2018-2019;03.02.19;Удинезе;Фиорентина;1;1;21.02.21;Парма;Удинезе;2;2;14.02.21;Рома;Удинезе;3;0;07.02.21;Удинезе;Верона;2;0;31.01.21;Специя;Удинезе;0;1;23.01.21;Удинезе;Интер;0;0;20.01.21;Удинезе;Аталанта;1;1;16.01.21;Сампдория;Удинезе;2;1;19.02.21;Фиорентина;Специя;3;0;14.02.21;Сампдория;Фиорентина;2;1;05.02.21;Фиорентина;Интер;0;2;29.01.21;Торино;Фиорентина;1;1;23.01.21;Фиорентина;Кротоне;2;1;17.01.21;Наполи;Фиорентина;6;0;10.01.21;Фиорентина;Кальяри;1;0;Удинезе;13;;23;6;7;10;25;33;30;28;26;25;25;25;25;Фиорентина;14;;23;6;7;10;25;35;28;26;0;25;0;0;20
2020-2021;24-й тур;Сампдория;Аталанта;0;2;Матч завершен 28 февраля 2021;1хСтавка;6.68;4.61;1.51;2.72;1.49;Winline;5.49;4.50;1.54;2.45;1.52;Fonbet;6.00;4.40;1.53;2.40;1.57;Серия А 2020-2021;24.10.20;Аталанта;Сампдория;1;3;Серия А 2019-2020;08.07.20;Аталанта;Сампдория;2;0;Серия А 2019-2020;10.11.19;Сампдория;Аталанта;0;0;Серия А 2018-2019;10.03.19;Сампдория;Аталанта;1;2;Серия А 2018-2019;07.10.18;Аталанта;Сампдория;0;1;20.02.21;Лацио;Сампдория;1;0;14.02.21;Сампдория;Фиорентина;2;1;07.02.21;Беневенто;Сампдория;1;1;30.01.21;Сампдория;Ювентус;0;2;24.01.21;Парма;Сампдория;0;2;16.01.21;Сампдория;Удинезе;2;1;11.01.21;Специя;Сампдория;2;1;21.02.21;Аталанта;Наполи;4;2;14.02.21;Кальяри;Аталанта;0;1;06.02.21;Аталанта;Торино;3;3;31.01.21;Аталанта;Лацио;1;3;23.01.21;Милан;Аталанта;0;3;20.01.21;Удинезе;Аталанта;1;1;17.01.21;Аталанта;Дженоа;0;0;Сампдория;10;;23;9;3;11;33;34;40;35;35;30;28;26;25;Аталанта;5;Лига Европы;23;12;7;4;53;31;49;46;44;43;0;40;35
2020-2021;24-й тур;Верона;Ювентус;1;1;Матч завершен 27 февраля 2021;1хСтавка;6.60;4.30;1.55;2.39;1.60;Winline;5.60;4.23;1.59;2.23;1.68;Fonbet;6.20;4.40;1.57;2.20;1.67;Серия А 2020-2021;25.10.20;Ювентус;Верона;1;1;Серия А 2019-2020;08.02.20;Верона;Ювентус;2;1;Серия А 2019-2020;21.09.19;Ювентус;Верона;2;1;Серия А 2017-2018;19.05.18;Ювентус;Верона;2;1;Серия А 2017-2018;30.12.17;Верона;Ювентус;1;3;20.02.21;Дженоа;Верона;2;2;15.02.21;Верона;Парма;2;1;07.02.21;Удинезе;Верона;2;0;31.01.21;Рома;Верона;3;1;24.01.21;Верона;Наполи;3;1;16.01.21;Болонья;Верона;1;0;10.01.21;Верона;Кротоне;2;1;22.02.21;Ювентус;Кротоне;3;0;13.02.21;Наполи;Ювентус;1;0;06.02.21;Ювентус;Рома;2;0;30.01.21;Сампдория;Ювентус;0;2;24.01.21;Ювентус;Болонья;2;0;17.01.21;Интер;Ювентус;2;0;10.01.21;Ювентус;Сассуоло;3;1;Верона;9;;23;9;7;7;30;26;43;40;35;34;30;28;26;Ювентус;3;Лига Чемпионов;22;13;6;3;44;19;0;53;49;45;44;43;43
2020-2021;24-й тур;Болонья;Лацио;2;0;Матч завершен 27 февраля 2021;1хСтавка;4.82;3.93;1.76;2.39;1.60;Winline;4.45;3.92;1.77;2.24;1.67;Fonbet;4.50;3.70;1.80;2.20;1.67;Серия А 2020-2021;24.10.20;Лацио;Болонья;2;1;Серия А 2019-2020;29.02.20;Лацио;Болонья;2;0;Серия А 2019-2020;06.10.19;Болонья;Лацио;2;2;Серия А 2018-2019;20.05.19;Лацио;Болонья;3;3;Серия А 2018-2019;26.12.18;Болонья;Лацио;0;2;20.02.21;Сассуоло;Болонья;1;1;12.02.21;Болонья;Беневенто;1;1;07.02.21;Парма;Болонья;0;3;30.01.21;Болонья;Милан;1;2;24.01.21;Ювентус;Болонья;2;0;16.01.21;Болонья;Верона;1;0;09.01.21;Дженоа;Болонья;2;0;20.02.21;Лацио;Сампдория;1;0;14.02.21;Интер;Лацио;3;1;07.02.21;Лацио;Кальяри;1;0;31.01.21;Аталанта;Лацио;1;3;24.01.21;Лацио;Сассуоло;2;1;15.01.21;Лацио;Рома;3;0;10.01.21;Парма;Лацио;0;2;Болонья;12;;23;6;7;10;30;37;34;30;26;25;25;25;25;Лацио;6;Лига Европы;23;13;4;6;38;30;45;44;0;43;40;35;34
2020-2021;24-й тур;Специя;Парма;2;2;Матч завершен 27 февраля 2021;1хСтавка;2.35;3.27;3.33;2.08;1.83;Winline;2.37;3.23;3.09;1.83;1.97;Fonbet;2.40;3.25;3.10;1.85;1.95;Серия А 2020-2021;25.10.20;Парма;Специя;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.02.21;Фиорентина;Специя;3;0;13.02.21;Специя;Милан;2;0;06.02.21;Сассуоло;Специя;1;2;31.01.21;Специя;Удинезе;0;1;23.01.21;Рома;Специя;4;3;16.01.21;Торино;Специя;0;0;11.01.21;Специя;Сампдория;2;1;21.02.21;Парма;Удинезе;2;2;15.02.21;Верона;Парма;2;1;07.02.21;Парма;Болонья;0;3;31.01.21;Наполи;Парма;2;0;24.01.21;Парма;Сампдория;0;2;17.01.21;Сассуоло;Парма;1;1;10.01.21;Парма;Лацио;0;2;Специя;16;;23;6;6;11;30;41;25;25;25;24;20;15;14;Парма;19;Вылет в Серию B;23;2;8;13;17;45;24;20;15;14;12;0;0
