Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2017-2018;17-й тур;СКА-Хабаровск;ЦСКА;2;4;Матч завершен 18 ноября 2017;1хСтавка;7.30;3.96;1.57;1.59;2.52;Winline;6.81;3.75;1.47;1.52;2.26;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;29.07.17;ЦСКА;СКА-Хабаровск;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05.11.17;СКА-Хабаровск;Арсенал Тула;1;2;29.10.17;Краснодар;СКА-Хабаровск;4;1;21.10.17;СКА-Хабаровск;Уфа;2;2;14.10.17;ДинамоМосква;СКА-Хабаровск;2;0;30.09.17;СКА-Хабаровск;Ростов;2;1;25.09.17;Амкар;СКА-Хабаровск;3;0;17.09.17;СКА-Хабаровск;Ахмат;2;2;05.11.17;Локомотив;ЦСКА;2;2;27.10.17;АрсеналТула;ЦСКА;1;0;22.10.17;ЦСКА;Зенит;0;0;14.10.17;Краснодар;ЦСКА;0;1;01.10.17;ЦСКА;Уфа;0;0;23.09.17;ДинамоМосква;ЦСКА;0;0;16.09.17;ЦСКА;Ростов;2;0;СКА-Хабаровск;14;Вылет в ФНЛ;16;2;6;8;12;24;18;17;15;12;0;0;0;ЦСКА;4;;16;7;5;4;17;12;33;30;27;26;25;24;23
2017-2018;16-й тур;Рубин;Зенит;0;0;Матч завершен 5 ноября 2017;1хСтавка;3.76;3.12;2.27;1.53;2.67;Winline;3.54;2.95;2.18;1.45;2.43;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;22.07.17;Зенит;Рубин;2;1;Российская Премьер-лига 2016-2017;02.04.17;Рубин;Зенит;0;2;Российская Премьер-лига 2016-2017;19.09.16;Зенит;Рубин;4;1;Российская Премьер-лига 2015-2016;13.03.16;Зенит;Рубин;4;2;Российская Премьер-лига 2015-2016;24.08.15;Рубин;Зенит;1;3;30.10.17;Уфа;Рубин;2;1;21.10.17;Рубин;Динамо Москва;0;0;15.10.17;Ростов;Рубин;0;1;30.09.17;Рубин;Амкар;0;1;25.09.17;Ахмат;Рубин;1;0;17.09.17;Рубин;Урал;0;1;09.09.17;Спартак;Рубин;1;0;29.10.17;Зенит;Локомотив;0;3;22.10.17;ЦСКА;Зенит;0;0;15.10.17;Зенит;Арсенал Тула;0;1;01.10.17;Анжи;Зенит;2;2;24.09.17;Краснодар;Зенит;0;2;18.09.17;Зенит;Уфа;3;0;10.09.17;ДинамоМосква;Зенит;0;0;Рубин;10;;15;5;3;7;17;14;22;21;21;18;18;17;15;Зенит;2;;15;8;5;2;23;9;0;0;33;29;27;26;24
2017-2018;16-й тур;Спартак;Уфа;3;1;Матч завершен 5 ноября 2017;1хСтавка;1.49;4.60;7.20;2.04;1.87;Winline;1.38;4.27;7.39;1.82;1.89;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;23.07.17;Уфа;Спартак;0;0;Российская Премьер-лига 2016-2017;09.04.17;Уфа;Спартак;1;3;Российская Премьер-лига 2016-2017;25.09.16;Спартак;Уфа;0;1;Российская Премьер-лига 2015-2016;21.05.16;Уфа;Спартак;3;1;Российская Премьер-лига 2015-2016;17.07.15;Спартак;Уфа;2;2;28.10.17;Ростов;Спартак;2;2;21.10.17;Спартак;Амкар;0;0;13.10.17;Ахмат;Спартак;1;2;30.09.17;Спартак;Урал;2;0;23.09.17;Спартак;Анжи;2;2;17.09.17;Тосно;Спартак;2;2;09.09.17;Спартак;Рубин;1;0;30.10.17;Уфа;Рубин;2;1;21.10.17;СКА-Хабаровск;Уфа;2;2;15.10.17;Уфа;Локомотив;1;0;01.10.17;ЦСКА;Уфа;0;0;24.09.17;Уфа;Арсенал Тула;1;0;18.09.17;Зенит;Уфа;3;0;10.09.17;Уфа;Краснодар;0;1;Спартак;7;;15;5;7;3;22;20;26;24;23;22;21;21;18;Уфа;8;;15;5;6;4;13;16;24;23;22;21;21;18;18
2017-2018;16-й тур;Локомотив;ЦСКА;2;2;Матч завершен 5 ноября 2017;1хСтавка;3.44;2.92;2.54;1.56;2.60;Winline;3.27;2.96;2.46;1.44;2.51;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;21.07.17;ЦСКА;Локомотив;1;3;Российская Премьер-лига 2016-2017;26.04.17;ЦСКА;Локомотив;4;0;Российская Премьер-лига 2016-2017;23.10.16;Локомотив;ЦСКА;1;0;Российская Премьер-лига 2015-2016;16.04.16;Локомотив;ЦСКА;1;1;Российская Премьер-лига 2015-2016;26.09.15;ЦСКА;Локомотив;1;1;29.10.17;Зенит;Локомотив;0;3;23.10.17;Локомотив;Краснодар;2;0;15.10.17;Уфа;Локомотив;1;0;01.10.17;Локомотив;Динамо Москва;3;0;24.09.17;Ростов;Локомотив;0;1;18.09.17;Локомотив;Амкар;0;1;10.09.17;Ахмат;Локомотив;1;1;27.10.17;АрсеналТула;ЦСКА;1;0;22.10.17;ЦСКА;Зенит;0;0;14.10.17;Краснодар;ЦСКА;0;1;01.10.17;ЦСКА;Уфа;0;0;23.09.17;ДинамоМосква;ЦСКА;0;0;16.09.17;ЦСКА;Ростов;2;0;08.09.17;Амкар;ЦСКА;0;1;Локомотив;1;;15;10;2;3;23;11;0;0;0;32;29;27;25;ЦСКА;4;;15;7;4;4;15;10;32;29;27;25;24;23;22;ЦСКА;14;Вылет в ФНЛ;16;2;6;8;12;24;18;17;15;12;0;0;0
2017-2018;16-й тур;Амкар;Анжи;1;2;Матч завершен 5 ноября 2017;1хСтавка;1.88;3.17;5.65;1.38;3.00;Winline;1.78;3.08;5.16;1.37;2.58;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;21.07.17;Анжи;Амкар;1;0;Российская Премьер-лига 2016-2017;01.12.16;Анжи;Амкар;3;1;Российская Премьер-лига 2016-2017;07.08.16;Амкар;Анжи;2;0;Российская Премьер-лига 2015-2016;07.03.16;Анжи;Амкар;0;1;Российская Премьер-лига 2015-2016;14.08.15;Амкар;Анжи;1;1;29.10.17;Амкар;Урал;1;1;21.10.17;Спартак;Амкар;0;0;16.10.17;Амкар;Тосно;0;0;30.09.17;Рубин;Амкар;0;1;25.09.17;Амкар;СКА-Хабаровск;3;0;18.09.17;Локомотив;Амкар;0;1;08.09.17;Амкар;ЦСКА;0;1;30.10.17;Ахмат;Анжи;1;1;22.10.17;Анжи;Арсенал Тула;3;2;14.10.17;Урал;Анжи;2;1;01.10.17;Анжи;Зенит;2;2;23.09.17;Спартак;Анжи;2;2;16.09.17;Анжи;Краснодар;1;5;09.09.17;Тосно;Анжи;2;2;Амкар;12;;15;4;5;6;8;10;21;18;18;17;13;12;0;Анжи;13;Вылет в ФНЛ;15;3;4;8;16;32;18;18;17;13;12;0;0
2017-2018;16-й тур;СКА-Хабаровск;Арсенал Тула;1;2;Матч завершен 5 ноября 2017;1хСтавка;3.00;2.97;2.81;1.37;3.05;Winline;3.12;2.86;2.63;1.38;2.72;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;24.07.17;Арсенал Тула;СКА-Хабаровск;1;0;ФНЛ 2015-2016;07.04.16;СКА-Хабаровск;Арсенал Тула;0;1;ФНЛ 2015-2016;20.09.15;Арсенал Тула;СКА-Хабаровск;1;0;ФНЛ 2013-2014;03.11.13;СКА-Хабаровск;Арсенал Тула;3;0;ФНЛ 2013-2014;23.07.13;Арсенал Тула;СКА-Хабаровск;5;1;29.10.17;Краснодар;СКА-Хабаровск;4;1;21.10.17;СКА-Хабаровск;Уфа;2;2;14.10.17;ДинамоМосква;СКА-Хабаровск;2;0;30.09.17;СКА-Хабаровск;Ростов;2;1;25.09.17;Амкар;СКА-Хабаровск;3;0;17.09.17;СКА-Хабаровск;Ахмат;2;2;11.09.17;Урал;СКА-Хабаровск;1;1;27.10.17;АрсеналТула;ЦСКА;1;0;22.10.17;Анжи;Арсенал Тула;3;2;15.10.17;Зенит;Арсенал Тула;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Уфа;Арсенал Тула;1;0;15.09.17;АрсеналТула;Динамо Москва;1;0;09.09.17;Ростов;Арсенал Тула;2;2;СКА-Хабаровск;14;Вылет в ФНЛ;15;2;6;7;11;22;18;17;13;12;0;0;0;Арсенал Тула;9;;15;6;2;7;15;17;22;21;21;20;18;18;17
2017-2018;16-й тур;Ахмат;Ростов;1;0;Матч завершен 4 ноября 2017;1хСтавка;2.53;2.97;3.40;1.48;2.87;Winline;2.38;2.83;3.27;1.37;2.57;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;23.07.17;Ростов;Ахмат;0;1;Российская Премьер-лига 2016-2017;12.03.17;Ростов;Ахмат;0;0;Российская Премьер-лига 2016-2017;28.08.16;Ахмат;Ростов;2;1;Российская Премьер-лига 2015-2016;21.05.16;Ахмат;Ростов;0;2;Российская Премьер-лига 2015-2016;18.07.15;Ростов;Ахмат;1;1;30.10.17;Ахмат;Анжи;1;1;22.10.17;Урал;Ахмат;2;0;13.10.17;Ахмат;Спартак;1;2;30.09.17;Тосно;Ахмат;1;0;25.09.17;Ахмат;Рубин;1;0;17.09.17;СКА-Хабаровск;Ахмат;2;2;10.09.17;Ахмат;Локомотив;1;1;28.10.17;Ростов;Спартак;2;2;21.10.17;Тосно;Ростов;1;1;15.10.17;Ростов;Рубин;0;1;30.09.17;СКА-Хабаровск;Ростов;2;1;24.09.17;Ростов;Локомотив;0;1;16.09.17;ЦСКА;Ростов;2;0;09.09.17;Ростов;Арсенал Тула;2;2;Ахмат;9;;15;5;3;7;16;21;22;21;20;18;18;18;17;Ростов;11;;15;4;6;5;14;14;20;18;18;18;17;13;12
2017-2018;16-й тур;Тосно;Краснодар;1;3;Матч завершен 4 ноября 2017;1хСтавка;4.08;3.42;2.04;1.68;2.33;Winline;3.86;3.16;1.98;1.57;2.20;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;22.07.17;Краснодар;Тосно;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.10.17;ДинамоМосква;Тосно;0;1;21.10.17;Тосно;Ростов;1;1;16.10.17;Амкар;Тосно;0;0;30.09.17;Тосно;Ахмат;1;0;24.09.17;Урал;Тосно;3;1;17.09.17;Тосно;Спартак;2;2;09.09.17;Тосно;Анжи;2;2;29.10.17;Краснодар;СКА-Хабаровск;4;1;23.10.17;Локомотив;Краснодар;2;0;14.10.17;Краснодар;ЦСКА;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Краснодар;Зенит;0;2;16.09.17;Анжи;Краснодар;1;5;10.09.17;Уфа;Краснодар;0;1;Тосно;13;Вылет в ФНЛ (Стыковые матчи);15;4;5;6;13;16;18;18;17;17;13;12;0;Краснодар;5;;15;7;3;5;21;15;29;25;24;24;22;21;20
2017-2018;16-й тур;Урал;Динамо Москва;2;2;Матч завершен 3 ноября 2017;1хСтавка;2.18;3.24;3.84;1.56;2.60;Winline;2.19;2.95;3.52;1.45;2.43;0;0;0;0;0;0;Российская Премьер-лига 2017-2018;23.07.17;Динамо Москва;Урал;0;1;Российская Премьер-лига 2015-2016;07.03.16;Урал;Динамо Москва;1;1;Российская Премьер-лига 2015-2016;16.08.15;Динамо Москва;Урал;1;0;Российская Премьер-лига 2014-2015;18.05.15;Урал;Динамо Москва;2;1;Российская Премьер-лига 2014-2015;24.08.14;Динамо Москва;Урал;2;0;29.10.17;Амкар;Урал;1;1;22.10.17;Урал;Ахмат;2;0;14.10.17;Урал;Анжи;2;1;30.09.17;Спартак;Урал;2;0;24.09.17;Урал;Тосно;3;1;17.09.17;Рубин;Урал;0;1;11.09.17;Урал;СКА-Хабаровск;1;1;29.10.17;ДинамоМосква;Тосно;0;1;21.10.17;Рубин;Динамо Москва;0;0;14.10.17;ДинамоМосква;СКА-Хабаровск;2;0;01.10.17;Локомотив;Динамо Москва;3;0;23.09.17;ДинамоМосква;ЦСКА;0;0;15.09.17;АрсеналТула;Динамо Москва;1;0;10.09.17;ДинамоМосква;Зенит;0;0;Урал;5;;15;5;8;2;18;14;29;25;24;23;22;21;20;Динамо Москва;13;Вылет в ФНЛ (Стыковые матчи);15;3;5;7;11;15;18;18;17;14;13;12;0
2017-2018;15-й тур;Ахмат;Анжи;1;1;Матч завершен 30 октября 2017;1хСтавка;1.57;4.10;6.75;1.89;2.02;Winline;1.56;3.80;5.72;1.79;1.92;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;22.04.17;Ахмат;Анжи;0;1;Российская Премьер-лига 2016-2017;17.10.16;Анжи;Ахмат;0;0;Российская Премьер-лига 2015-2016;02.04.16;Ахмат;Анжи;3;2;Российская Премьер-лига 2015-2016;13.09.15;Анжи;Ахмат;0;2;Российская Премьер-лига 2013-2014;04.05.14;Анжи;Ахмат;3;0;22.10.17;Урал;Ахмат;2;0;13.10.17;Ахмат;Спартак;1;2;30.09.17;Тосно;Ахмат;1;0;25.09.17;Ахмат;Рубин;1;0;17.09.17;СКА-Хабаровск;Ахмат;2;2;10.09.17;Ахмат;Локомотив;1;1;27.08.17;ЦСКА;Ахмат;0;1;22.10.17;Анжи;Арсенал Тула;3;2;14.10.17;Урал;Анжи;2;1;01.10.17;Анжи;Зенит;2;2;23.09.17;Спартак;Анжи;2;2;16.09.17;Анжи;Краснодар;1;5;09.09.17;Тосно;Анжи;2;2;25.08.17;Анжи;Уфа;1;0;Ахмат;12;;14;5;2;7;15;20;18;18;17;17;12;12;0;Анжи;14;Вылет в ФНЛ;14;3;3;8;15;31;17;17;12;12;0;0;0
2017-2018;15-й тур;Уфа;Рубин;2;1;Матч завершен 30 октября 2017;1хСтавка;3.80;2.97;2.34;1.35;3.15;Winline;3.49;2.69;2.37;1.29;2.91;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;07.05.17;Рубин;Уфа;2;1;Российская Премьер-лига 2016-2017;05.11.16;Уфа;Рубин;2;3;Российская Премьер-лига 2015-2016;01.05.16;Уфа;Рубин;1;1;Российская Премьер-лига 2015-2016;17.10.15;Рубин;Уфа;3;1;Российская Премьер-лига 2014-2015;30.05.15;Уфа;Рубин;1;1;21.10.17;СКА-Хабаровск;Уфа;2;2;15.10.17;Уфа;Локомотив;1;0;01.10.17;ЦСКА;Уфа;0;0;24.09.17;Уфа;Арсенал Тула;1;0;18.09.17;Зенит;Уфа;3;0;10.09.17;Уфа;Краснодар;0;1;25.08.17;Анжи;Уфа;1;0;21.10.17;Рубин;Динамо Москва;0;0;15.10.17;Ростов;Рубин;0;1;30.09.17;Рубин;Амкар;0;1;25.09.17;Ахмат;Рубин;1;0;17.09.17;Рубин;Урал;0;1;09.09.17;Спартак;Рубин;1;0;26.08.17;Рубин;Тосно;1;0;Уфа;10;;14;4;6;4;11;15;20;18;18;18;17;17;12;Рубин;9;;14;5;3;6;16;12;22;20;18;18;18;17;17
2017-2018;15-й тур;Краснодар;СКА-Хабаровск;4;1;Матч завершен 29 октября 2017;1хСтавка;1.21;7.30;15.00;2.32;1.68;Winline;1.15;6.42;16.00;2.17;1.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.10.17;Локомотив;Краснодар;2;0;14.10.17;Краснодар;ЦСКА;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Краснодар;Зенит;0;2;16.09.17;Анжи;Краснодар;1;5;10.09.17;Уфа;Краснодар;0;1;27.08.17;Краснодар;Динамо Москва;2;0;21.10.17;СКА-Хабаровск;Уфа;2;2;14.10.17;ДинамоМосква;СКА-Хабаровск;2;0;30.09.17;СКА-Хабаровск;Ростов;2;1;25.09.17;Амкар;СКА-Хабаровск;3;0;17.09.17;СКА-Хабаровск;Ахмат;2;2;11.09.17;Урал;СКА-Хабаровск;1;1;27.08.17;СКА-Хабаровск;Спартак;0;0;Краснодар;6;;14;6;3;5;17;14;25;23;22;21;20;18;18;СКА-Хабаровск;13;Вылет в ФНЛ;14;2;6;6;10;18;18;17;17;12;12;0;0
2017-2018;15-й тур;Зенит;Локомотив;0;3;Матч завершен 29 октября 2017;1хСтавка;1.72;3.60;5.95;1.65;2.38;Winline;1.72;3.48;5.50;1.57;2.32;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;21.05.17;Локомотив;Зенит;0;2;Российская Премьер-лига 2016-2017;30.07.16;Зенит;Локомотив;0;0;Российская Премьер-лига 2015-2016;15.05.16;Зенит;Локомотив;1;1;Российская Премьер-лига 2015-2016;08.11.15;Локомотив;Зенит;2;0;Российская Премьер-лига 2014-2015;30.05.15;Зенит;Локомотив;1;0;22.10.17;ЦСКА;Зенит;0;0;15.10.17;Зенит;Арсенал Тула;0;1;01.10.17;Анжи;Зенит;2;2;24.09.17;Краснодар;Зенит;0;2;18.09.17;Зенит;Уфа;3;0;10.09.17;ДинамоМосква;Зенит;0;0;27.08.17;Зенит;Ростов;0;0;23.10.17;Локомотив;Краснодар;2;0;15.10.17;Уфа;Локомотив;1;0;01.10.17;Локомотив;Динамо Москва;3;0;24.09.17;Ростов;Локомотив;0;1;18.09.17;Локомотив;Амкар;0;1;10.09.17;Ахмат;Локомотив;1;1;26.08.17;Локомотив;Урал;2;1;Зенит;2;;14;8;5;1;23;6;0;0;29;29;25;23;22;Локомотив;1;;14;9;2;3;20;11;0;0;0;29;29;25;23
2017-2018;15-й тур;Динамо Москва;Тосно;0;1;Матч завершен 29 октября 2017;1хСтавка;2.29;3.15;3.68;1.49;2.82;Winline;2.21;3.00;3.41;1.49;2.34;0;0;0;0;0;0;ФНЛ 2016-2017;26.03.17;Тосно;Динамо Москва;1;2;ФНЛ 2016-2017;28.08.16;Динамо Москва;Тосно;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.10.17;Рубин;Динамо Москва;0;0;14.10.17;ДинамоМосква;СКА-Хабаровск;2;0;01.10.17;Локомотив;Динамо Москва;3;0;23.09.17;ДинамоМосква;ЦСКА;0;0;15.09.17;АрсеналТула;Динамо Москва;1;0;10.09.17;ДинамоМосква;Зенит;0;0;27.08.17;Краснодар;Динамо Москва;2;0;21.10.17;Тосно;Ростов;1;1;16.10.17;Амкар;Тосно;0;0;30.09.17;Тосно;Ахмат;1;0;24.09.17;Урал;Тосно;3;1;17.09.17;Тосно;Спартак;2;2;09.09.17;Тосно;Анжи;2;2;26.08.17;Рубин;Тосно;1;0;Динамо Москва;13;Вылет в ФНЛ (Стыковые матчи);14;3;5;6;11;14;18;17;17;14;14;12;12;Тосно;14;Вылет в ФНЛ (Стыковые матчи);14;3;5;6;12;16;17;17;14;14;12;12;0
2017-2018;15-й тур;Амкар;Урал;1;1;Матч завершен 29 октября 2017;1хСтавка;2.34;2.98;3.80;1.30;3.46;Winline;2.16;2.75;3.95;1.29;2.88;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;05.03.17;Урал;Амкар;1;0;Российская Премьер-лига 2016-2017;21.08.16;Амкар;Урал;1;0;Российская Премьер-лига 2015-2016;08.05.16;Амкар;Урал;1;1;Российская Премьер-лига 2015-2016;24.10.15;Урал;Амкар;3;1;Российская Премьер-лига 2014-2015;21.03.15;Урал;Амкар;1;0;21.10.17;Спартак;Амкар;0;0;16.10.17;Амкар;Тосно;0;0;30.09.17;Рубин;Амкар;0;1;25.09.17;Амкар;СКА-Хабаровск;3;0;18.09.17;Локомотив;Амкар;0;1;08.09.17;Амкар;ЦСКА;0;1;26.08.17;АрсеналТула;Амкар;0;1;22.10.17;Урал;Ахмат;2;0;14.10.17;Урал;Анжи;2;1;30.09.17;Спартак;Урал;2;0;24.09.17;Урал;Тосно;3;1;17.09.17;Рубин;Урал;0;1;11.09.17;Урал;СКА-Хабаровск;1;1;26.08.17;Локомотив;Урал;2;1;Амкар;12;;14;4;4;6;7;9;18;18;17;16;12;12;0;Урал;5;;14;5;7;2;17;13;29;25;22;22;21;20;18
2017-2018;15-й тур;Ростов;Спартак;2;2;Матч завершен 28 октября 2017;1хСтавка;3.17;3.07;2.60;1.61;2.46;Winline;2.87;2.92;2.57;1.47;2.38;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;22.04.17;Ростов;Спартак;3;0;Российская Премьер-лига 2016-2017;15.10.16;Спартак;Ростов;1;0;Российская Премьер-лига 2015-2016;02.04.16;Ростов;Спартак;2;0;Российская Премьер-лига 2015-2016;13.09.15;Спартак;Ростов;1;0;Российская Премьер-лига 2014-2015;13.04.15;Ростов;Спартак;2;1;21.10.17;Тосно;Ростов;1;1;15.10.17;Ростов;Рубин;0;1;30.09.17;СКА-Хабаровск;Ростов;2;1;24.09.17;Ростов;Локомотив;0;1;16.09.17;ЦСКА;Ростов;2;0;09.09.17;Ростов;Арсенал Тула;2;2;27.08.17;Зенит;Ростов;0;0;21.10.17;Спартак;Амкар;0;0;13.10.17;Ахмат;Спартак;1;2;30.09.17;Спартак;Урал;2;0;23.09.17;Спартак;Анжи;2;2;17.09.17;Тосно;Спартак;2;2;09.09.17;Спартак;Рубин;1;0;27.08.17;СКА-Хабаровск;Спартак;0;0;Ростов;11;;14;4;5;5;12;12;18;18;17;17;16;12;12;Спартак;5;;14;5;6;3;20;18;29;25;22;21;21;20;18
2017-2018;15-й тур;Арсенал Тула;ЦСКА;1;0;Матч завершен 27 октября 2017;1хСтавка;5.25;3.40;1.84;1.56;2.60;Winline;4.85;3.33;1.74;1.55;2.24;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;12.05.17;ЦСКА;Арсенал Тула;3;0;Российская Премьер-лига 2016-2017;18.11.16;Арсенал Тула;ЦСКА;0;1;Российская Премьер-лига 2014-2015;21.03.15;Арсенал Тула;ЦСКА;1;4;Российская Премьер-лига 2014-2015;13.09.14;ЦСКА;Арсенал Тула;2;1;0;0;0;0;0;0;22.10.17;Анжи;Арсенал Тула;3;2;15.10.17;Зенит;Арсенал Тула;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Уфа;Арсенал Тула;1;0;15.09.17;АрсеналТула;Динамо Москва;1;0;09.09.17;Ростов;Арсенал Тула;2;2;26.08.17;АрсеналТула;Амкар;0;1;22.10.17;ЦСКА;Зенит;0;0;14.10.17;Краснодар;ЦСКА;0;1;01.10.17;ЦСКА;Уфа;0;0;23.09.17;ДинамоМосква;ЦСКА;0;0;16.09.17;ЦСКА;Ростов;2;0;08.09.17;Амкар;ЦСКА;0;1;27.08.17;ЦСКА;Ахмат;0;1;Арсенал Тула;9;;14;5;2;7;14;17;21;18;18;17;17;17;16;ЦСКА;3;;14;7;4;3;15;9;0;29;29;25;22;21;21;ЦСКА;13;Вылет в ФНЛ;14;2;6;6;10;18;17;17;16;12;12;0;0
2017-2018;14-й тур;Локомотив;Краснодар;2;0;Матч завершен 23 октября 2017;1хСтавка;2.64;3.11;3.08;1.65;2.28;Winline;2.58;3.10;2.94;1.60;2.30;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;13.03.17;Локомотив;Краснодар;1;2;Российская Премьер-лига 2016-2017;28.08.16;Краснодар;Локомотив;1;2;Российская Премьер-лига 2015-2016;20.03.16;Краснодар;Локомотив;1;2;Российская Премьер-лига 2015-2016;30.08.15;Локомотив;Краснодар;2;1;Российская Премьер-лига 2014-2015;25.04.15;Краснодар;Локомотив;1;0;15.10.17;Уфа;Локомотив;1;0;01.10.17;Локомотив;Динамо Москва;3;0;24.09.17;Ростов;Локомотив;0;1;18.09.17;Локомотив;Амкар;0;1;10.09.17;Ахмат;Локомотив;1;1;26.08.17;Локомотив;Урал;2;1;19.08.17;Спартак;Локомотив;3;4;14.10.17;Краснодар;ЦСКА;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Краснодар;Зенит;0;2;16.09.17;Анжи;Краснодар;1;5;10.09.17;Уфа;Краснодар;0;1;27.08.17;Краснодар;Динамо Москва;2;0;20.08.17;Ростов;Краснодар;0;0;Локомотив;2;;13;8;2;3;18;11;0;0;29;26;25;22;21;Краснодар;6;;13;6;3;4;17;12;25;22;21;21;18;18;17
2017-2018;14-й тур;Анжи;Арсенал Тула;3;2;Матч завершен 22 октября 2017;1хСтавка;2.67 ;3.12;3.02;1.52;2.70;Winline;2.50;2.92;2.96;1.46;2.40;0;0;0;0;0;0;Российская Премьер-лига 2016-2017;05.12.16;Арсенал Тула;Анжи;1;0;Российская Премьер-лига 2016-2017;14.08.16;Анжи;Арсенал Тула;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.10.17;Урал;Анжи;2;1;01.10.17;Анжи;Зенит;2;2;23.09.17;Спартак;Анжи;2;2;16.09.17;Анжи;Краснодар;1;5;09.09.17;Тосно;Анжи;2;2;25.08.17;Анжи;Уфа;1;0;19.08.17;Рубин;Анжи;6;0;15.10.17;Зенит;Арсенал Тула;0;1;29.09.17;АрсеналТула;Краснодар;1;0;24.09.17;Уфа;Арсенал Тула;1;0;15.09.17;АрсеналТула;Динамо Москва;1;0;09.09.17;Ростов;Арсенал Тула;2;2;26.08.17;АрсеналТула;Амкар;0;1;21.08.17;Ахмат;Арсенал Тула;1;2;Анжи;14;Вылет в ФНЛ;13;2;3;8;12;29;0;0;0;9;0;0;0;Арсенал Тула;9;;13;5;2;6;12;14;21;18;18;17;17;17;16
