Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;37-й тур;Бордо;Ланс;3;0;Матч завершен 16 мая 2021;1хСтавка;3.09;3.96;2.20;2.05;1.86;Winline;3.23;3.37;2.23;1.94;1.86;Fonbet;3.55;3.60;2.05;1.90;1.90;Лига 1 2020-2021;19.09.20;Ланс;Бордо;2;1;Лига 1 2014-2015;05.04.15;Бордо;Ланс;2;1;Лига 1 2014-2015;08.11.14;Ланс;Бордо;1;2;Лига 1 2010-2011;11.05.11;Ланс;Бордо;1;0;Лига 1 2010-2011;22.12.10;Бордо;Ланс;2;2;08.05.21;Нант;Бордо;3;0;02.05.21;Бордо;Ренн;1;0;25.04.21;Лорьян;Бордо;4;1;18.04.21;Бордо;Монако;0;3;11.04.21;Сент-Этьен;Бордо;4;1;04.04.21;Бордо;Страсбур;2;3;21.03.21;Монпелье;Бордо;3;1;07.05.21;Ланс;Лилль;0;3;01.05.21;ПСЖ;Ланс;2;1;25.04.21;Ланс;Ним;2;1;18.04.21;Брест;Ланс;1;1;11.04.21;Ланс;Лорьян;4;1;03.04.21;Ланс;Лион;1;1;21.03.21;Страсбур;Ланс;1;2;Бордо;15;;36;11;6;19;37;55;44;42;40;39;38;38;35;Ланс;6;Лига конференций;36;15;11;10;55;51;74;73;56;56;55;50;49
2020-2021;37-й тур;Дижон;Нант;0;4;Матч завершен 16 мая 2021;1хСтавка;8.15;4.84;1.43;2.10;1.82;Winline;7.29;4.80;1.41;2.14;1.71;Fonbet;8.50;4.70;1.40;2.05;1.77;Лига 1 2020-2021;13.12.20;Нант;Дижон;1;1;Лига 1 2019-2020;08.02.20;Дижон;Нант;3;3;Лига 1 2019-2020;08.12.19;Нант;Дижон;1;0;Лига 1 2018-2019;05.05.19;Нант;Дижон;3;0;Лига 1 2018-2019;18.08.18;Дижон;Нант;2;0;09.05.21;Анже;Дижон;3;0;02.05.21;Дижон;Мец;1;5;25.04.21;Ренн;Дижон;5;1;18.04.21;Дижон;Ницца;2;0;11.04.21;Монако;Дижон;3;0;04.04.21;Марсель;Дижон;2;0;21.03.21;Дижон;Реймс;0;1;08.05.21;Нант;Бордо;3;0;02.05.21;Брест;Нант;1;4;25.04.21;Страсбур;Нант;1;2;18.04.21;Нант;Лион;1;2;11.04.21;Ренн;Нант;1;0;04.04.21;Нант;Ницца;1;2;21.03.21;Нант;Лорьян;1;1;Дижон;20;Вылет в Лигу-2;36;3;9;24;24;69;38;37;35;18;0;0;0;Нант;18;Вылет в Лигу-2 (Стыковые матчи);36;8;13;15;42;53;39;38;38;37;35;18;0
2020-2021;37-й тур;Лилль;Сент-Этьен;0;0;Матч завершен 16 мая 2021;1хСтавка;1.39;5.05;9.30;2.06;1.85;Winline;1.35;4.84;9.10;2.04;1.78;Fonbet;1.43;4.40;8.00;1.95;1.85;Лига 1 2020-2021;29.11.20;Сент-Этьен;Лилль;1;1;Лига 1 2019-2020;28.08.19;Лилль;Сент-Этьен;3;0;Лига 1 2018-2019;10.03.19;Сент-Этьен;Лилль;0;1;Лига 1 2018-2019;06.10.18;Лилль;Сент-Этьен;3;1;Лига 1 2017-2018;19.05.18;Сент-Этьен;Лилль;5;0;07.05.21;Ланс;Лилль;0;3;01.05.21;Лилль;Ницца;2;0;25.04.21;Лион;Лилль;2;3;16.04.21;Лилль;Монпелье;1;1;09.04.21;Мец;Лилль;0;2;03.04.21;ПСЖ;Лилль;0;1;21.03.21;Лилль;Ним;1;2;09.05.21;Сент-Этьен;Марсель;1;0;02.05.21;Монпелье;Сент-Этьен;1;2;24.04.21;Сент-Этьен;Брест;1;2;18.04.21;ПСЖ;Сент-Этьен;3;2;11.04.21;Сент-Этьен;Бордо;4;1;04.04.21;Ним;Сент-Этьен;0;2;19.03.21;Сент-Этьен;Монако;0;4;Лилль;1;Лига Чемпионов;36;23;10;3;62;22;0;0;0;79;76;74;73;Сент-Этьен;11;;36;12;9;15;42;53;50;49;46;45;44;42;40
2020-2021;37-й тур;Лорьян;Мец;2;1;Матч завершен 16 мая 2021;1хСтавка;1.68;4.42;4.74;1.91;1.99;Winline;1.60;3.91;5.68;1.81;1.99;Fonbet;1.70;3.60;5.50;1.80;2.00;Лига 1 2020-2021;04.10.20;Мец;Лорьян;3;1;Лига 1 2016-2017;22.04.17;Лорьян;Мец;5;1;Лига 1 2016-2017;26.11.16;Мец;Лорьян;3;3;Лига 1 2014-2015;09.05.15;Мец;Лорьян;0;4;Лига 1 2014-2015;13.12.14;Лорьян;Мец;3;1;08.05.21;Лион;Лорьян;4;1;02.05.21;Лорьян;Анже;2;0;25.04.21;Лорьян;Бордо;4;1;17.04.21;Марсель;Лорьян;3;2;11.04.21;Ланс;Лорьян;4;1;04.04.21;Лорьян;Брест;1;0;21.03.21;Нант;Лорьян;1;1;09.05.21;Мец;Ним;0;3;02.05.21;Дижон;Мец;1;5;24.04.21;Мец;ПСЖ;1;3;18.04.21;Реймс;Мец;0;0;09.04.21;Мец;Лилль;0;2;03.04.21;Монако;Мец;4;0;20.03.21;Мец;Ренн;1;3;Лорьян;17;;36;10;8;18;47;66;40;39;38;38;35;18;0;Мец;10;;36;12;10;14;42;45;55;50;49;46;45;44;42
2020-2021;37-й тур;Марсель;Анже;3;2;Матч завершен 16 мая 2021;1хСтавка;1.46;4.30;8.81;2.15;1.78;Winline;1.47;4.55;6.86;2.02;1.82;Fonbet;1.48;4.50;6.80;1.95;1.85;Лига 1 2020-2021;23.12.20;Анже;Марсель;2;1;Лига 1 2019-2020;25.01.20;Марсель;Анже;0;0;Лига 1 2019-2020;03.12.19;Анже;Марсель;0;2;Лига 1 2018-2019;30.03.19;Марсель;Анже;2;2;Лига 1 2018-2019;22.12.18;Анже;Марсель;1;1;09.05.21;Сент-Этьен;Марсель;1;0;30.04.21;Марсель;Страсбур;1;1;23.04.21;Реймс;Марсель;1;3;17.04.21;Марсель;Лорьян;3;2;10.04.21;Монпелье;Марсель;3;3;04.04.21;Марсель;Дижон;2;0;20.03.21;Ницца;Марсель;3;0;09.05.21;Анже;Дижон;3;0;02.05.21;Лорьян;Анже;2;0;25.04.21;Анже;Монако;0;1;17.04.21;Анже;Ренн;0;3;11.04.21;Лион;Анже;3;0;04.04.21;Анже;Монпелье;1;1;21.03.21;Брест;Анже;0;0;Марсель;5;Лига Европы;36;15;11;10;50;44;76;74;73;56;56;55;50;Анже;12;;36;12;8;16;37;53;49;46;45;44;42;40;39
2020-2021;37-й тур;Монако;Ренн;2;1;Матч завершен 16 мая 2021;1хСтавка;1.80;4.11;4.32;2.10;1.82;Winline;1.80;3.87;4.36;2.14;1.73;Fonbet;1.80;3.75;4.55;1.95;1.85;Лига 1 2020-2021;19.09.20;Ренн;Монако;2;1;Лига 1 2019-2020;20.10.19;Монако;Ренн;3;2;Лига 1 2018-2019;01.05.19;Ренн;Монако;2;2;Лига 1 2018-2019;07.10.18;Монако;Ренн;1;2;Лига 1 2017-2018;04.04.18;Ренн;Монако;1;1;09.05.21;Реймс;Монако;0;1;02.05.21;Монако;Лион;2;3;25.04.21;Анже;Монако;0;1;18.04.21;Бордо;Монако;0;3;11.04.21;Монако;Дижон;3;0;03.04.21;Монако;Мец;4;0;19.03.21;Сент-Этьен;Монако;0;4;09.05.21;Ренн;ПСЖ;1;1;02.05.21;Бордо;Ренн;1;0;25.04.21;Ренн;Дижон;5;1;17.04.21;Анже;Ренн;0;3;11.04.21;Ренн;Нант;1;0;04.04.21;Реймс;Ренн;2;2;20.03.21;Мец;Ренн;1;3;Монако;3;Лига Чемпионов;36;23;5;8;74;41;0;79;76;74;73;56;56;Ренн;7;;36;15;10;11;49;38;73;56;56;55;50;49;46
2020-2021;37-й тур;Монпелье;Брест;0;0;Матч завершен 16 мая 2021;1хСтавка;2.25;3.94;3.01;2.82;1.45;Winline;2.48;3.66;2.64;2.59;1.48;Fonbet;2.40;3.80;2.75;2.45;1.55;Лига 1 2020-2021;20.12.20;Брест;Монпелье;2;2;Лига 1 2019-2020;21.12.19;Монпелье;Брест;4;0;Лига 1 2012-2013;04.05.13;Монпелье;Брест;2;1;Лига 1 2012-2013;12.12.12;Брест;Монпелье;1;2;Лига 1 2011-2012;04.02.12;Монпелье;Брест;1;0;09.05.21;Страсбур;Монпелье;2;3;02.05.21;Монпелье;Сент-Этьен;1;2;25.04.21;Ницца;Монпелье;3;1;16.04.21;Лилль;Монпелье;1;1;10.04.21;Монпелье;Марсель;3;3;04.04.21;Анже;Монпелье;1;1;21.03.21;Монпелье;Бордо;3;1;09.05.21;Ницца;Брест;3;2;02.05.21;Брест;Нант;1;4;24.04.21;Сент-Этьен;Брест;1;2;18.04.21;Брест;Ланс;1;1;11.04.21;Брест;Ним;1;1;04.04.21;Лорьян;Брест;1;0;21.03.21;Брест;Анже;0;0;Монпелье;8;;36;13;11;12;58;61;56;56;55;50;49;46;45;Брест;14;;36;11;7;18;50;64;45;44;42;40;39;38;38
2020-2021;37-й тур;Ним;Лион;2;5;Матч завершен 16 мая 2021;1хСтавка;8.74;6.61;1.31;3.76;1.29;Winline;8.35;6.32;1.30;3.42;1.27;Fonbet;8.00;5.60;1.35;—;—;Лига 1 2020-2021;18.09.20;Лион;Ним;0;0;Лига 1 2019-2020;06.12.19;Ним;Лион;0;4;Лига 1 2018-2019;24.05.19;Ним;Лион;2;3;Лига 1 2018-2019;19.10.18;Лион;Ним;2;0;0;0;0;0;0;0;09.05.21;Мец;Ним;0;3;02.05.21;Ним;Реймс;2;2;25.04.21;Ланс;Ним;2;1;18.04.21;Ним;Страсбур;1;1;11.04.21;Брест;Ним;1;1;04.04.21;Ним;Сент-Этьен;0;2;21.03.21;Лилль;Ним;1;2;08.05.21;Лион;Лорьян;4;1;02.05.21;Монако;Лион;2;3;25.04.21;Лион;Лилль;2;3;18.04.21;Нант;Лион;1;2;11.04.21;Лион;Анже;3;0;03.04.21;Ланс;Лион;1;1;21.03.21;Лион;ПСЖ;2;4;Ним;18;Вылет в Лигу-2;36;9;8;19;38;64;39;38;38;35;18;0;0;Лион;4;Лига Европы;36;21;10;5;74;38;79;76;74;73;56;56;55
2020-2021;37-й тур;Ницца;Страсбур;0;2;Матч завершен 16 мая 2021;1хСтавка;3.06;3.54;2.38;2.15;1.78;Winline;3.12;3.33;2.30 ;2.01;1.80;Fonbet;3.40;3.50;2.15;1.95;1.85;Лига 1 2020-2021;29.08.20;Страсбур;Ницца;0;2;Лига 1 2019-2020;26.10.19;Страсбур;Ницца;1;0;Лига 1 2018-2019;03.03.19;Ницца;Страсбур;1;0;Лига 1 2018-2019;22.12.18;Страсбур;Ницца;2;0;Лига 1 2017-2018;28.04.18;Страсбур;Ницца;1;1;09.05.21;Ницца;Брест;3;2;01.05.21;Лилль;Ницца;2;0;25.04.21;Ницца;Монпелье;3;1;18.04.21;Дижон;Ницца;2;0;11.04.21;Ницца;Реймс;0;0;04.04.21;Нант;Ницца;1;2;20.03.21;Ницца;Марсель;3;0;09.05.21;Страсбур;Монпелье;2;3;30.04.21;Марсель;Страсбур;1;1;25.04.21;Страсбур;Нант;1;2;18.04.21;Ним;Страсбур;1;1;10.04.21;Страсбур;ПСЖ;1;4;04.04.21;Бордо;Страсбур;2;3;21.03.21;Страсбур;Ланс;1;2;Ницца;9;;36;14;7;15;47;49;56;55;50;49;46;45;44;Ницца;18;Вылет в Лигу-2;36;9;8;19;38;64;39;38;38;35;18;0;0;Страсбур;16;;36;10;8;18;46;57;42;40;39;38;38;35;18
2020-2021;37-й тур;ПСЖ;Реймс;4;0;Матч завершен 16 мая 2021;1хСтавка;1.15;9.60;19.00;3.02;1.36;Winline;1.12;9.57;21.00;3.20;1.35;Fonbet;1.12;10.00;20.00;—;—;Лига 1 2020-2021;27.09.20;Реймс;ПСЖ;0;2;Кубок французской лиги 2019-2020;22.01.20;Реймс;ПСЖ;0;3;Лига 1 2019-2020;25.09.19;ПСЖ;Реймс;0;2;Лига 1 2018-2019;24.05.19;Реймс;ПСЖ;3;1;Лига 1 2018-2019;26.09.18;ПСЖ;Реймс;4;1;09.05.21;Ренн;ПСЖ;1;1;01.05.21;ПСЖ;Ланс;2;1;24.04.21;Мец;ПСЖ;1;3;18.04.21;ПСЖ;Сент-Этьен;3;2;10.04.21;Страсбур;ПСЖ;1;4;03.04.21;ПСЖ;Лилль;0;1;21.03.21;Лион;ПСЖ;2;4;09.05.21;Реймс;Монако;0;1;02.05.21;Ним;Реймс;2;2;23.04.21;Реймс;Марсель;1;3;18.04.21;Реймс;Мец;0;0;11.04.21;Ницца;Реймс;0;0;04.04.21;Реймс;Ренн;2;2;21.03.21;Дижон;Реймс;0;1;ПСЖ;2;Лига Чемпионов;36;24;4;8;80;28;0;0;79;76;74;73;56;Реймс;13;;36;9;15;12;41;44;46;45;44;42;40;39;38
2020-2021;36-й тур;Ренн;ПСЖ;1;1;Матч завершен 9 мая 2021;1хСтавка;7.38;4.65;1.47;2.50;1.56;Winline;5.45;4.42;1.57;2.28;1.65;Fonbet;6.40;4.40;1.52;2.30;1.62;Лига 1 2020-2021;07.11.20;ПСЖ;Ренн;3;0;Лига 1 2019-2020;18.08.19;Ренн;ПСЖ;2;1;Суперкубок Франции 2019;03.08.19;ПСЖ;Ренн;2;1;Лига 1 2018-2019;27.01.19;ПСЖ;Ренн;4;1;Лига 1 2018-2019;23.09.18;Ренн;ПСЖ;1;3;02.05.21;Бордо;Ренн;1;0;25.04.21;Ренн;Дижон;5;1;17.04.21;Анже;Ренн;0;3;11.04.21;Ренн;Нант;1;0;04.04.21;Реймс;Ренн;2;2;20.03.21;Мец;Ренн;1;3;14.03.21;Ренн;Страсбур;1;0;01.05.21;ПСЖ;Ланс;2;1;24.04.21;Мец;ПСЖ;1;3;18.04.21;ПСЖ;Сент-Этьен;3;2;10.04.21;Страсбур;ПСЖ;1;4;03.04.21;ПСЖ;Лилль;0;1;21.03.21;Лион;ПСЖ;2;4;14.03.21;ПСЖ;Нант;1;2;Ренн;7;;35;15;9;11;48;37;73;56;56;54;50;49;46;ПСЖ;2;Лига Чемпионов;35;24;3;8;79;27;0;0;79;75;74;73;56
2020-2021;36-й тур;Реймс;Монако;0;1;Матч завершен 9 мая 2021;1хСтавка;8.56;4.88;1.41;2.17;1.77;Winline;7.10;4.54;1.46;1.96;1.87;Fonbet;7.70;4.60;1.42;2.02;1.78;Лига 1 2020-2021;23.08.20;Монако;Реймс;2;2;Лига 1 2019-2020;29.02.20;Монако;Реймс;1;1;Кубок Франции 2019-2020;04.01.20;Монако;Реймс;2;1;Лига 1 2019-2020;21.09.19;Реймс;Монако;0;0;Лига 1 2018-2019;13.04.19;Монако;Реймс;0;0;02.05.21;Ним;Реймс;2;2;23.04.21;Реймс;Марсель;1;3;18.04.21;Реймс;Мец;0;0;11.04.21;Ницца;Реймс;0;0;04.04.21;Реймс;Ренн;2;2;21.03.21;Дижон;Реймс;0;1;12.03.21;Реймс;Лион;1;1;02.05.21;Монако;Лион;2;3;25.04.21;Анже;Монако;0;1;18.04.21;Бордо;Монако;0;3;11.04.21;Монако;Дижон;3;0;03.04.21;Монако;Мец;4;0;19.03.21;Сент-Этьен;Монако;0;4;14.03.21;Монако;Лилль;0;0;Реймс;13;;35;9;15;11;41;43;46;45;44;42;40;39;38;Монако;4;Лига Европы;35;22;5;8;73;41;79;75;73;71;56;56;54
2020-2021;36-й тур;Анже;Дижон;3;0;Матч завершен 9 мая 2021;1хСтавка;1.62;3.96;6.26;2.00;1.90;Winline;1.61;4.01;5.39;2.02;1.80;Fonbet;1.63 ;4.00;5.30;1.85;1.85;Лига 1 2020-2021;22.08.20;Дижон;Анже;0;1;Лига 1 2019-2020;31.08.19;Анже;Дижон;2;0;Лига 1 2018-2019;02.02.19;Анже;Дижон;1;0;Лига 1 2018-2019;15.09.18;Дижон;Анже;1;3;Лига 1 2017-2018;19.05.18;Дижон;Анже;2;1;02.05.21;Лорьян;Анже;2;0;25.04.21;Анже;Монако;0;1;17.04.21;Анже;Ренн;0;3;11.04.21;Лион;Анже;3;0;04.04.21;Анже;Монпелье;1;1;21.03.21;Брест;Анже;0;0;13.03.21;Анже;Сент-Этьен;0;1;02.05.21;Дижон;Мец;1;5;25.04.21;Ренн;Дижон;5;1;18.04.21;Дижон;Ницца;2;0;11.04.21;Монако;Дижон;3;0;04.04.21;Марсель;Дижон;2;0;21.03.21;Дижон;Реймс;0;1;14.03.21;Дижон;Бордо;1;3;Анже;13;;35;11;8;16;34;53;46;45;42;41;40;39;38;Дижон;19;Вылет в Лигу-2;35;3;9;23;24;66;38;38;32;18;0;0;0
2020-2021;36-й тур;Мец;Ним;0;3;Матч завершен 9 мая 2021;1хСтавка;2.97;3.48;2.46;1.80;2.12;Winline;2.79;3.27;2.56;1.80;2.02;Fonbet;2.75;3.40;2.55;1.85;1.95;Лига 1 2020-2021;01.11.20;Ним;Мец;0;1;Лига 1 2019-2020;07.03.20;Мец;Ним;2;1;Лига 1 2019-2020;30.11.19;Ним;Мец;1;1;0;0;0;0;0;0;0;0;0;0;0;0;02.05.21;Дижон;Мец;1;5;24.04.21;Мец;ПСЖ;1;3;18.04.21;Реймс;Мец;0;0;09.04.21;Мец;Лилль;0;2;03.04.21;Монако;Мец;4;0;20.03.21;Мец;Ренн;1;3;14.03.21;Ланс;Мец;2;2;02.05.21;Ним;Реймс;2;2;25.04.21;Ланс;Ним;2;1;18.04.21;Ним;Страсбур;1;1;11.04.21;Брест;Ним;1;1;04.04.21;Ним;Сент-Этьен;0;2;21.03.21;Лилль;Ним;1;2;14.03.21;Ним;Монпелье;1;1;Мец;9;;35;12;10;13;42;42;56;54;47;46;46;45;42;Ним;18;Вылет в Лигу-2;35;8;8;19;35;64;39;38;38;32;18;0;0
2020-2021;36-й тур;Ницца;Брест;3;2;Матч завершен 9 мая 2021;1хСтавка;2.46;3.48;2.97;2.10;1.82;Winline;2.39;3.40;2.92;2.14;1.71;Fonbet;2.50;3.20;2.95;2.10;1.73;Лига 1 2020-2021;06.01.21;Брест;Ницца;2;0;Лига 1 2019-2020;21.02.20;Ницца;Брест;2;2;Лига 1 2019-2020;14.12.19;Брест;Ницца;0;0;Лига 1 2012-2013;02.02.13;Брест;Ницца;0;2;Лига 1 2012-2013;15.09.12;Ницца;Брест;4;2;01.05.21;Лилль;Ницца;2;0;25.04.21;Ницца;Монпелье;3;1;18.04.21;Дижон;Ницца;2;0;11.04.21;Ницца;Реймс;0;0;04.04.21;Нант;Ницца;1;2;20.03.21;Ницца;Марсель;3;0;14.03.21;Лорьян;Ницца;1;1;02.05.21;Брест;Нант;1;4;24.04.21;Сент-Этьен;Брест;1;2;18.04.21;Брест;Ланс;1;1;11.04.21;Брест;Ним;1;1;04.04.21;Лорьян;Брест;1;0;21.03.21;Брест;Анже;0;0;13.03.21;Марсель;Брест;3;1;Ницца;10;;35;13;7;15;44;47;54;47;46;46;45;42;41;Ницца;18;Вылет в Лигу-2;35;8;8;19;35;64;39;38;38;32;18;0;0;Брест;14;;35;11;7;17;48;61;45;42;41;40;39;38;38
2020-2021;36-й тур;Страсбур;Монпелье;2;3;Матч завершен 9 мая 2021;1хСтавка;1.69;4.10;5.12;2.20;1.70;Winline;1.62;4.18;5.03;2.24;1.65;Fonbet; 1.68;4.30;4.50;2.25;1.65;Кубок Франции 2020-2021;10.02.21;Страсбур;Монпелье;0;2;Лига 1 2020-2021;22.11.20;Монпелье;Страсбур;4;3;Лига 1 2019-2020;29.02.20;Монпелье;Страсбур;3;0;Лига 1 2019-2020;29.09.19;Страсбур;Монпелье;1;0;Лига 1 2018-2019;20.04.19;Страсбур;Монпелье;1;3;30.04.21;Марсель;Страсбур;1;1;25.04.21;Страсбур;Нант;1;2;18.04.21;Ним;Страсбур;1;1;10.04.21;Страсбур;ПСЖ;1;4;04.04.21;Бордо;Страсбур;2;3;21.03.21;Страсбур;Ланс;1;2;14.03.21;Ренн;Страсбур;1;0;02.05.21;Монпелье;Сент-Этьен;1;2;25.04.21;Ницца;Монпелье;3;1;16.04.21;Лилль;Монпелье;1;1;10.04.21;Монпелье;Марсель;3;3;04.04.21;Анже;Монпелье;1;1;21.03.21;Монпелье;Бордо;3;1;14.03.21;Ним;Монпелье;1;1;Страсбур;16;;35;10;8;17;44;54;41;40;39;38;38;32;18;Монпелье;8;;35;12;11;12;55;59;56;56;54;47;46;46;45
2020-2021;36-й тур;Сент-Этьен;Марсель;1;0;Матч завершен 9 мая 2021;1хСтавка;3.12;3.88;2.21;2.06;1.84;Winline;3.23;3.41;2.26;1.95;1.88;Fonbet;3.15;3.50;2.25;1.92;1.88;Лига 1 2020-2021;17.09.20;Марсель;Сент-Этьен;0;2;Лига 1 2019-2020;05.02.20;Сент-Этьен;Марсель;0;2;Лига 1 2019-2020;01.09.19;Марсель;Сент-Этьен;1;0;Лига 1 2018-2019;03.03.19;Марсель;Сент-Этьен;2;0;Лига 1 2018-2019;16.01.19;Сент-Этьен;Марсель;2;1;02.05.21;Монпелье;Сент-Этьен;1;2;24.04.21;Сент-Этьен;Брест;1;2;18.04.21;ПСЖ;Сент-Этьен;3;2;11.04.21;Сент-Этьен;Бордо;4;1;04.04.21;Ним;Сент-Этьен;0;2;19.03.21;Сент-Этьен;Монако;0;4;13.03.21;Анже;Сент-Этьен;0;1;30.04.21;Марсель;Страсбур;1;1;23.04.21;Реймс;Марсель;1;3;17.04.21;Марсель;Лорьян;3;2;10.04.21;Монпелье;Марсель;3;3;04.04.21;Марсель;Дижон;2;0;20.03.21;Ницца;Марсель;3;0;13.03.21;Марсель;Брест;3;1;Сент-Этьен;12;;35;11;9;15;41;53;46;46;42;42;41;40;39;Марсель;5;Лига Европы;35;15;11;9;50;43;75;73;71;56;56;54;47
2020-2021;36-й тур;Лион;Лорьян;4;1;Матч завершен 8 мая 2021;1хСтавка;1.43;5.30;7.20;2.67;1.45;Winline;1.41;5.34;6.81;2.80;1.43;Fonbet;1.40;5.20;7.20;—;—;Лига 1 2020-2021;27.09.20;Лорьян;Лион;1;1;Лига 1 2016-2017;08.04.17;Лион;Лорьян;1;4;Лига 1 2016-2017;24.09.16;Лорьян;Лион;1;0;Лига 1 2015-2016;03.04.16;Лорьян;Лион;1;3;Лига 1 2015-2016;09.08.15;Лион;Лорьян;0;0;02.05.21;Монако;Лион;2;3;25.04.21;Лион;Лилль;2;3;18.04.21;Нант;Лион;1;2;11.04.21;Лион;Анже;3;0;03.04.21;Ланс;Лион;1;1;21.03.21;Лион;ПСЖ;2;4;12.03.21;Реймс;Лион;1;1;02.05.21;Лорьян;Анже;2;0;25.04.21;Лорьян;Бордо;4;1;17.04.21;Марсель;Лорьян;3;2;11.04.21;Ланс;Лорьян;4;1;04.04.21;Лорьян;Брест;1;0;21.03.21;Нант;Лорьян;1;1;14.03.21;Лорьян;Ницца;1;1;Лион;4;Лига Европы;35;20;10;5;70;37;79;75;71;70;56;56;54;Лорьян;17;;35;10;8;17;46;62;40;39;38;38;32;18;0
2020-2021;36-й тур;Нант;Бордо;3;0;Матч завершен 8 мая 2021;1хСтавка;1.98;3.56;4.07;1.80;2.12;Winline;1.96;3.47;3.90;1.81;1.99;Fonbet;2.00;3.50;3.75;1.85;1.95;Лига 1 2020-2021;21.08.20;Бордо;Нант;0;0;Лига 1 2019-2020;26.01.20;Нант;Бордо;0;1;Лига 1 2019-2020;03.11.19;Бордо;Нант;2;0;Лига 1 2018-2019;24.02.19;Нант;Бордо;1;0;Лига 1 2018-2019;07.10.18;Бордо;Нант;3;0;02.05.21;Брест;Нант;1;4;25.04.21;Страсбур;Нант;1;2;18.04.21;Нант;Лион;1;2;11.04.21;Ренн;Нант;1;0;04.04.21;Нант;Ницца;1;2;21.03.21;Нант;Лорьян;1;1;14.03.21;ПСЖ;Нант;1;2;02.05.21;Бордо;Ренн;1;0;25.04.21;Лорьян;Бордо;4;1;18.04.21;Бордо;Монако;0;3;11.04.21;Сент-Этьен;Бордо;4;1;04.04.21;Бордо;Страсбур;2;3;21.03.21;Монпелье;Бордо;3;1;14.03.21;Дижон;Бордо;1;3;Нант;18;Вылет в Лигу-2 (Стыковые матчи);35;7;13;15;39;53;39;38;38;34;32;18;0;Бордо;15;;35;11;6;18;37;52;42;41;40;39;38;38;34
